submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",7427,test_question2,1,test,NA,lhl,73,xor,0,<b>Paul has a green car.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,44,test_uncertain2,Hippies,main_trials,56,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",6570,test_question3,1,test,NA,lhl,73,xor,0,<b>The policeman arrested Paul for murder.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,16,test_false1,Hippies,main_trials,57,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",2452,test_question4,1,test,NA,lhl,73,xor,0,<b>The couple's van is registered as a stolen vehicle.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,13,test_false2,Hippies,main_trials,58,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",6717,xor,1,critical,<b>The policeman says: 'The van had broken headlights or tail lights.’</b>,lhl,73,xor,0,<b>From what the policeman said we may conclude that it it is not the case that the van had both broken headlights and tail lights.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,81,no,Hippies,main_trials,59,1,TRUE
2346,NA,Edward is in a crowded bar IDing the patrons who are drinking alcohol. There are new laws and if there is even one incident of underage drinking today Edward will close down the bar. Please move the slider all the way to the right. He talks to the owner of the bar later that night.,5744,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Five people were drinking beer at the bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Underage drinking,main_trials,60,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,20468,test_question1,1,test,NA,hhl,73,some,0,<b>Oliver just put the tails on the donkeys while Grace was watching him.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,1,test_false1,Tail-donkey blindfold,main_trials,61,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,4529,pri,1,critical,NA,hhl,73,some,0,"<b>If Grace put at least some of the tails in the right place, then she put all of them in the right place.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Tail-donkey blindfold,main_trials,62,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,4837,comp,1,critical,NA,hhl,73,some,0,<b>Oliver knows whether Grace put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,87,no,Tail-donkey blindfold,main_trials,63,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,3805,rel,1,critical,NA,hhl,73,some,0,<b>It is important for Grace to know whether she put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,69,no,Tail-donkey blindfold,main_trials,64,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,6356,test_question2,1,test,NA,hhl,73,some,0,<b>Grace and Oliver live in the same apartment.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,46,test_uncertain2,Tail-donkey blindfold,main_trials,65,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,4906,test_question3,1,test,NA,hhl,73,some,0,<b>Grace and Oliver will play Monopoly next.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,43,test_uncertain1,Tail-donkey blindfold,main_trials,66,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,2831,test_question4,1,test,NA,hhl,73,some,0,<b>Grace is unable to see where she has to pin the tails.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,91,test_true2,Tail-donkey blindfold,main_trials,67,1,TRUE
2346,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,4762,some,1,critical,<b>Oliver says: 'You put some of the tails in the right place.'</b>,hhl,73,some,0,<b>From what Oliver said we may conclude that Grace did not put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Tail-donkey blindfold,main_trials,68,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",34240,test_question1,0,test,NA,llh,73,some,1,"<b>Beth invited her boyfriend to the picnic, too.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,56,test_uncertain1,Picnic pictures,main_trials,69,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",7025,comp,0,critical,NA,llh,73,some,1,<b>Simone knows whether Alex has developed all of the pictures from the picnic.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,20,no,Picnic pictures,main_trials,70,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",3501,pri,0,critical,NA,llh,73,some,1,"<b>If Alex has developed at least some of the pictures from the picnic, then he has developed all of the pictures from the picnic.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Picnic pictures,main_trials,71,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",6879,rel,0,critical,NA,llh,73,some,1,<b>It is important for Beth to know whether Alex has developed all of the pictures from the picnic.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,23,no,Picnic pictures,main_trials,72,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",3083,test_question2,0,test,NA,llh,73,some,1,<b>Beth and Simone organized a picnic.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true2,Picnic pictures,main_trials,73,1,TRUE
2346,57,"Beth and Simone organized a picnic with friends. The weather was beautiful. Alex brought his camera to take pictures. He usually develops his photos on the same day. Then he archives the photographs with great care. A week after the picnic, Alex vaguely mentions something about the photos to Simone, but she wasn’t listening very carefully. Later, Simone talks to Beth about the photos from the picnic.",4856,test_question3,0,test,NA,llh,73,some,1,<b>Simone took pictures of the picnic.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false1,Picnic pictures,main_trials,74,1,TRUE
